review_id,user_id,business_id,stars,useful,funny,cool,text,date
9mLHH0YIC6Ae3CP5l3_f8g,dD8hDn9MrsnL-GRl5n9HFg,bSWL0YxfawjS03_g2kgujA,4,1,0,1,"Allegro's is great. The pizza is really cheap, and lightning fast. My favorite was the sicilian, followed by the, uh, meaty kind, followed in a close third by anything stuffed (sometimes the centers were cold). They also sell beer, but I can't comment much on that because when I lived in Philadelphia I was under 21.
The only downside is the service (occasionally rude) and the constant crazies that hang out there talking to themselves.",2007-12-20 04:26:05
Tw3pUZn3SWspJuJIth0wgw,A3gMFX-PQNR0aomxaDGJkw,PY9GRfzr4nTZeINf346QOw,4,1,0,1,"This place treats you right from the moment you walk through the doors. I stay here every time I come to Reno, and the service seems to be getting better and better every time I return. On my last visit I stayed for free for 3 out of the 4 nights, and on top of that they gave me $120.00 of free play. The Peppermill is rated the casino with the loosest slots in casino. The rooms were clean,  the bathroom smelled great, and there weren't any bed bugs in our bed. The casino reminds me of old casino, when they relied on millions of lights bulbs, neon signs, and the smell of argon in the air. Happy hour everyday from 4-6 , you get mini apps and 3 dollar martinis at the fireside lounge. Also the Fish bar is awesome to go and relax, since they have a 40 foot aquarium that wraps around two of the walls. They have some excellent restaurants in the casino, that you don't even have to leave to satisfy any food craving you might have. The staff is extremely friendly and that is the top reason I keep coming back to this casino in Reno.
The only thing about this place is that the lights in the casino can really discombobulate you! Just remember that they key sleeve they give you has a map, so keep that in your pocket !",2007-05-27 07:09:22
y6YfEo8nhC384SxVYyzqgQ,vrdC6sQszyOc66lvoPqEYQ,7lwe7n-Yc-V9E_HfLAeylg,4,0,0,0,Two very good experiences.  Excellent burger and very good pulled pork.  Wife loved her egg white and goat cheese omlette.  Solid beer list and a good spicy bloody Mary.  Also had great service and an ecclectic play list.,2010-03-13 23:03:10
mTqx86waJjxil8Xl8Mwjcg,yYTykS0TpVvhAtm0tda1sg,PY9GRfzr4nTZeINf346QOw,1,0,0,0,"One of their guests went on a rampage and started punching random people, knocking one to the ground.  I told the bartender to call security, then I restrained the assailant as efficiently as humanly possible, causing no injuries, no striking, basically a bear hug, until security finally arrived.  Instead of a thank you I was told to go to my room or I would be trespassing--- fine, Did they look at the video and figure it out? Make it right later?  No.  I was treated poorly, and when I called days later, I got no response.  Spoke with Art in Security, and no call back. 

Not  the way to treat someone who helped you out. 

I will not be going back to Peppermill.",2016-04-12 03:51:00
YZk8U01Id9I4OoB_LsK8xQ,s3kRi7b8t2sdtYcsMbqlJA,ORL4JE6tz3rJxVqkdKfegA,3,1,0,0,"IF YOU ARE ON A STUDENT BUDGET, READ ON:

This is a 5 mile wide/long convention center. It has up to 2,000 guestrooms.  The conference I went to had 6,000 attendants. Of course I booked late and I didn't want to spend $200+/night on these hotel rooms! Otherwise this place is ginormous. The service (shuttle), lunch/drinks were really well done.  This place is immaculate; I do not know how many workers they staff.  

The food of course is overpriced (I had lunch/dinner at Wasabi. My bento box was $25.  Overpriced right?)  I also had lunch at the pizza place Paisano (forgot the name).   

If you decide to stay at the hotels across the street from the convention center (it is only 1 mile away - across from the McGovick Pwky).  They have Cracker Barrel, Apple Bees, Chillis?, McDonalds there.  The hotel I stayed in (being on a student budget) was crappy but I can't complain for $55/night.  It was Days Inn. It was walkable to shuttle pick up stop at Marriott Hotel (walk ~0.3 miles).  

They have Finleys pub, FUSE (night/club), STAX burger, Jack Daniels and more restaurants inside this convention center.  

I posted some photos.",2008-12-09 00:01:51
FNXvn55vcpxyf7najE2vJA,1hfMnNQ7tl49puuAz-UJFw,xwSWtJcQkzTF6HNm_IMgcg,1,0,0,0,"I took an 8 year old and a 14 year old for the lunch special pizza.  We have done this on several occasions, and the kids love that they each get their own personal pizza, made the way they like.   They both ordered their pizza with 2 items and wanted BBQ sauce as the base instead of tomato sauce.  (this is the only way they enjoy pizza).   I was told that they could only get tomato sauce, not BBQ sauce.   I explained that we have gotten it this way several times before.   We were told that they don't offer it this way any more.   I see that some of the pizzas offer BBQ sauce and pointed it out, but again was told that it couldn't be made this way for them.   I asked if I could pay additional to have it made with BBQ sauce, but once again told it was not possible.   Sadly, we left the restaurant and chose a different nearby restaurant for lunch.  I'm sorry to say I won't be able to take the kids here anymore.",2016-08-04 20:32:00
hf1Fllqfjg_bJ2wOzwPaow,wFEZO535avwraZuVcV9deg,iy1SG8qVkGhftxj_AP1Ngg,5,0,0,0,Super cute place! Employees are very nice! Cookie dough is delicious! This is a must & we are glad we found it (lost while in town).,2018-03-15 23:59:31
8hhihH_KsgjY_uavKMY2Gg,AnrE6wqy6AmabhxOsM_8zQ,WaRZsQEcEHwRk0T2dJ-cuA,2,1,0,0,"Tacos.....
The chips and salsa were pretty lame.....and the tacos were ok.....nothing special.....",2013-05-09 15:25:23
uHqGKlHkcN__6vKmjMoXlQ,OwMPVBMH8feOBbdnBv_eaw,MFxRPt8-B2xTYmon3s84kg,5,1,0,0,"Excited to have this place in Reno! Delicious matcha and ube flavors! Like authentic. Friendly staff, looking to get better but what they have as a base is solid. Soft serve, cake and the sauces aren't overly sweet.  Hoping they add more flavors!",2018-09-03 22:30:44
o_zP5tPURrGDCFR8c4W8PA,pamPk2N-OrlMjrY_cFJN5Q,O6hY9yenifuRXrpc4TfgsQ,5,2,0,2,"Delicious. So happy I Yelped for a restaurant closer to home and stumbled upon this. It's small and pleasant inside with some decent hip hop setting the mood. The menu is small, but packed a punch. We ordered the Duck Fries, which were heaven. Fries smothered in smoked gouda,  shredded duck, and scallions. For 8 bucks came a pretty large bowl that I couldn't stop picking at. I ordered one of the specials, the scallop and foie gras  tacos...wow...so good (then I read the origin of foie gras and hated myself, but aside that...). The person I was with ordered the pork roll burger, which I tried of course. It was incredibly juicy and cooked perfect. I will definitely come back here. Definitely.",2015-07-03 22:24:01
nULpMQ1xi-WSxE3z0lMy4A,m4q7VdWwOlg7zxu5ngW9JQ,jMZ56S8Y1t7cA1Ob-d-qeA,5,0,0,0,"Went to Three Muses our first night in New Orleans. The plates are tapas style, small and meant for sharing. Between the four of us we got the blue cheese stuffed dates, the crawfish egg rolls, steak and cake, lamb sliders, feta fries and fish tacos. Everything was really good,i could have done without the tacos, but the lamb sliders and the steak and cake were AMAZING. The goat cheese paired with the lamb was to die for. And the crab cake was the best I have ever had.",2016-04-23 13:04:45
LROWskDY0gRboHwFkKM8Iw,EJgL3rRdk6HLTOnQEDep5w,yUc9QKR91HYyKw2eNXsAUg,3,0,0,0,Great ambiance!  Loved the trendy and modern decor.  The presentation of the dishes was also great.  The food was just okay though.  The potatoes weren't cooked and the pancakes were a bit on the greasy side.  Would def. go back again and give it another try...french toast and omelette looked good!  I would also like to try their lunch. Service was excellent.,2010-01-09 19:16:58
EulampJ882xf7UfxXKRPtA,TCzu5k_pMzZhKLqsBEhI8A,Mha77MN_BYGB-w7DONZ5YA,5,0,0,0,"This place is awesome the food is dynamite . Super friendly service. And the. Coup de grace was the flan made in house fresh and believe me I've tried flan everywhere, there's is exceptional. The price was right on point. My only suggestion to make this place go into the stratosphere is if they had a liquor license.",2017-05-13 14:40:42
_ZdwS4iEzJIVpy7-DjkEpA,IQU18Ke0zK8o4tPDirR07w,S2Ho8yLxhKAa26pBAm6rxA,5,0,0,0,"Had breakfast with the family after a quick stopover. Great food and service (thanks Jonathan!), definaelty a good find that was busy but had no wait on a Saturday.",2018-06-19 16:13:16
hj1-8Mut45_mh_LDL5G1Og,wMDUKDLyPD-F2Zh0z0t3iQ,ompDR5sUDpoI6gnTldmneQ,4,0,1,0,"During the parents' visit,  dad wanted some southern food. We tried Willie Maes, but the line was long and they weren't crazy about the area.  So we waited a bit and went down to The Praline Connection. Dad was in heaven. He's been talking about the food since we left. Dad got the taste of soul platter pictured below. He said the fried chicken was the best he's had and he had not tasted red beans and rice like that since he was a kid and my granny used to make em. Mom got the meatloaf with cabbage and lima beans. I got the ribs with potato salad and mac and cheese. My ribs were good but hard to cut the meat off the bone. I could've ate em with my hands but I didn't want a BBQ face. The potato salad was good but my mac & cheese was a little bland. The cornbread was great.  I'm going back next time for the fried chicken!",2015-01-04 03:39:09
Ac6kBYiSpqZMFoQW6jT8XA,-puea0ToOJktj_Lkt4PBOg,Envz99GhwMkfMg7LzDQeUQ,4,0,0,0,"Buddy Brew is a very trendy coffee shop based in Tampa. Their coffee is flavorful and their presentation is nice. I really liked the fact that their lattes and cappuccinos have beautiful latte art on top. The store has a beautiful modern design that reminds me of coffee shops in New York. 

This particular location is in Hyde Park Village. The benefit is that parking is free. The down side is that seating is limited. The store is also extremely cold, so it is uncomfortable to sit and socialize for very long. You may be better off getting your coffee to go and walking around Hyde Park Village instead.",2018-08-04 23:43:07
4qFaquOa0m60HWq27tHayw,4k0MPhR9imM8FW5cFlPBPA,Wjutpifh3rVa7bS1UK3dmA,5,2,0,0,"A really nice place to get your hair did with as much of an edge as you want.  

In the East Loop, across from the Pageant, might be one of the most underrated salons in the city.  I first went into this place as a walk-in, and keep on going back.  Yes, I'm a guy, and since my hair is pretty coarse, grows weird, and I want a bit of style to it, I go to hair salons.  At V Vegaz I've never been dissatisfied with my cut. 

When you walk in you realize how spacious the place is, with a bit of a slightly modern, slightly baroque interior design.  There's a nice vibe there too amongst the employees, and you can see that the stylists are happy with the work situation.  Of course, happy stylists, to me, mean better haircuts.

I go to Callie, since that first walk-in, and keep on going back.  Yes, she's real friendly, which is a nice touch, but she's also a great stylist.  I'm a bit wishy washy when I look for a cut, usually changing what I want most of the time.  Callie's sensitive to that, and really understands how my hair grows and where it's going to move.   I think the biggest compliment to her is that, as I'm a once a month haircut kinda guy, my brother and sister told me they really my hair a full month after I had it cut with Callie.  So that's really a testament to her skills.

I've not gotten color there, but it is a full service salon, and not just a turn and burn place.  

I highly recommend this place.",2007-12-14 23:37:38
PIXcjdeICxaOWtXY59HRsw,Hbg75_auukc6F48lRxA-fA,6aZGNR-R1lSBlG9rPsyEyQ,5,0,0,2,"The lady who works here is a miracle worker! I came in with a couple pairs of pants that needed to be hemmed, and a suit jacket whose sleeves needed to be shortened (both of which are not quick and easy, since suits are normally lined and it's a lot of work). I also needed it to be done fast - I was leaving the country the next day. Not only did she do all of these alterations in a day, they were also excellently done - neat and professional - and now I have a beautiful suit that fits me brilliantly for my business trip! Plus, they take all credit cards - including Amex! - and have very reasonable hours. 

Definitely returning.",2017-07-08 18:57:24
yRhMvNtddCoox0Hs9k6heA,qNuYB10c4S_tHaMsBD4QIw,SyrELEDXKWjuBM6Pekx9Fw,3,0,0,0,"Late one Saturday night, some friends and I made the mistake of trying to get drinks at Plough and the Stars and left very quickly. We were walking around trying to find somewhere else to go, noticed this unmarked bar and decided to check it out. We were so excited to see that there were so many great beers on tap, and there was a decent crowd there so we stuck around. It was a fun night! And after a few weeks of wondering where we had gone, we were able to find the Irish Pol on Yelp :D

I went back for happy hour recently and it wasn't exactly as I had remembered. It was pretty dark and dingy looking inside,  and the few people there were much much older. It just had a weird vibe. The beer was still great of course. The happy hour special was $3 drafts, but most of the beers I wanted weren't included. I won't be back for happy hour, but I would definitely stop in on a Saturday night!",2013-03-18 23:58:25
